NCU04720	SSF50022	0052006	947	1114	  2.5E-07
NCU04720	PF07992	Pyr_redox_2	27	335	  7.4E-34
NCU04720	SSF51905	0052313	1	358	  3.0E-33
NCU04720	SSF56014	0035139	709	850	  2.2E-31
NCU04722	SSF52540	0052346	79	377	  5.3E-13
NCU04721	PF04734	Ceramidase_alk	74	770	   .0E+00
NCU04722	PF00350	Dynamin_N	107	346	  1.9E-11
NCU04724	PS50909	GAT	231	319	  1.0E+01
NCU04724	PS50179	VHS	18	146	  2.0E+01
NCU04724	PF00790	VHS	7	141	  1.4E-21
NCU04724	PF03127	GAT	238	321	  4.2E-10
NCU04724	SSF48464	0046653	8	145	  4.7E-35
NCU04724	SM00288	VHS_2	11	142	  1.4E-16
NCU04724	SSF89009	0047255	196	320	  1.4E-10
NCU04725	PF07969	Amidohydro_3	450	492	  5.5E-07
NCU04725	SSF51556	0052371	72	352	  2.3E-61
NCU04725	SSF51556	0052371	424	480	  1.2E-11
NCU04726	PF00933	Glyco_hydro_3	76	301	  2.4E-37
NCU04726	SSF51445	0052376	16	356	  9.2E-78
NCU04728	PF00349	Hexokinase_1	81	274	  6.5E-26
NCU04728	PF03727	Hexokinase_2	279	463	  1.7E-24
NCU04728	SSF53067	0052360	277	565	  8.4E-58
NCU04728	SSF53067	0052360	58	276	  1.7E-46
NCU04729	SSF49417	0045705	128	409	  4.3E-54
NCU04729	PF05224	NDT80_PhoG	218	408	  2.0E-43
NCU04730	PS50821	PAZ	371	415	  8.8E+00
NCU04727	SSF100950	0051774	1	266	 3.1E-104
NCU04727	TIGR00502	TIGR00502	1	259	 1.4E-114
NCU04727	PF01182	Glucosamine_iso	15	250	 1.2E-109
NCU04730	PF02170	PAZ	371	436	  1.9E-11
NCU04730	SSF101690	0043154	238	457	  1.7E-25
NCU04730	PF02171	Piwi	583	897	  6.2E-69
NCU04730	SM00950	Piwi_a_2	582	901	 1.1E-104
NCU04730	PS50822	PIWI	582	901	  3.2E+01
NCU04730	SSF53098	0052065	567	905	  6.3E-70
NCU04730	PF08699	DUF1785	189	241	  1.7E-07
NCU04731	PF00010	HLH	303	377	  6.7E-17
NCU04731	SM00353	finulus	308	382	  1.7E-12
NCU04731	PS50888	HLH	278	377	  1.3E+01
NCU04731	SSF47459	0041452	300	409	  1.0E-17
NCU04731	PF09427	DUF2014	647	910	 2.3E-116
NCU04733	SSF52540	0052346	5	653	   .0E+00
NCU04733	PS51198	UVRD_HELICASE_ATP_BIND	13	292	  4.3E+01
NCU04733	PF00580	UvrD-helicase	15	489	 2.9E-116
NCU04733	PS51217	UVRD_HELICASE_CTER	293	603	  2.0E+01
NCU04736	PF00690	Cation_ATPase_N	300	342	  1.4E-05
NCU04736	TIGR01494	TIGR01494	514	651	  7.7E-22
NCU04734	PF06985	HET	164	275	  2.0E-22
NCU04736	TIGR01494	TIGR01494	931	1046	  1.8E-31
NCU04736	PF00702	Hydrolase	627	978	  3.1E-22
NCU04736	PF00689	Cation_ATPase_C	1051	1229	  8.2E-43
NCU04736	TIGR01517	TIGR01517	687	1231	   .0E+00
NCU04736	PF00122	E1-E2_ATPase	370	621	  4.3E-57
NCU04736	SSF56784	0052186	623	1020	  5.6E-51
NCU04736	SSF81653	0049471	400	516	  1.4E-24
NCU04736	SSF81665	0049473	219	1236	 3.4E-106
NCU04737	PF02146	SIR2	214	466	  6.8E-62
NCU04737	PS50305	SIRTUIN	197	517	  4.9E+01
NCU04737	PS51318	TAT	1	38	  8.3E+00
NCU04737	SSF52467	0053226	166	533	  2.6E-85
NCU04740	PF09468	RNase_H2-Ydr279	51	430	 1.0E-100
NCU04738	PF09329	zf-primase	466	511	  1.0E-18
NCU04741	PF08651	DASH_Duo1	83	160	  1.6E-32
NCU04743	TIGR00087	TIGR00087	1	337	  5.7E-47
NCU04743	SSF64167	0039433	1	373	  7.7E-61
NCU04743	PF01975	SurE	1	239	  1.9E-40
NCU04743	PF03133	TTL	465	811	  3.0E-51
NCU04743	PS51221	TTL	400	843	  2.2E+01
NCU04743	SSF56059	0053122	465	828	  3.7E-07
NCU04744	PF00701	DHDPS	20	269	  1.1E-14
NCU04744	SSF51569	0052334	17	352	  9.9E-39
NCU10518	SSF54695	0045530	30	171	  6.6E-10
NCU10519	PF01585	G-patch	154	175	  2.0E-06
NCU10519	PS50174	G_PATCH	152	220	  1.2E+01
NCU10519	PF07713	DUF1604	40	128	  4.3E-40
NCU04747	SSF103243	0044628	751	880	  2.1E-32
NCU04747	PS50011	PROTEIN_KINASE_DOM	151	428	  4.8E+01
NCU04747	PF02149	KA1	835	880	  2.1E-19
NCU04747	PS50032	KA1	831	880	  1.9E+01
NCU04747	SM00220	serkin_6	151	428	  1.5E-87
NCU04747	SSF56112	0053164	133	488	  1.9E-85
NCU04747	PF00069	Pkinase	152	428	  2.6E-73
NCU04747	SM00219	tyrkin_6	151	428	  4.9E-13
NCU04748	PF06985	HET	33	191	  1.4E-26
NCU04749	PF08696	Dna2	533	739	  9.9E-79
NCU04749	PF01930	Cas_Cas4	760	858	  1.8E-08
NCU04749	SSF52540	0052346	1112	1547	  4.7E-51
NCU04750	PF07919	Gryzun	1129	1295	  3.3E-45
NCU04750	PF11817	Foie-gras_1	338	608	  4.4E-88
NCU04754	PIRSF006468		35	405	   .0E+00
NCU04754	PF01063	Aminotran_4	125	366	  1.4E-28
NCU04751	SSF50965	0047741	3	325	  6.1E-15
NCU04754	SSF56752	0037168	33	404	 1.1E-104
NCU04754	TIGR01123	TIGR01123	82	402	  3.4E-86
NCU04755	PS50011	PROTEIN_KINASE_DOM	1	349	  2.0E+01
NCU04755	SM00220	serkin_6	49	349	  3.5E-07
NCU04755	SSF56112	0053164	14	391	  2.9E-27
NCU04755	SSF48371	0053212	358	635	  3.4E-15
NCU04755	PF00069	Pkinase	73	349	  6.6E-18
NCU04757	PF11489	DUF3210	1	827	   .0E+00
NCU04759	PS50177	NTF2_DOMAIN	8	121	  2.9E+01
NCU04759	PF02136	NTF2	8	120	  2.4E-31
NCU04759	SSF54427	0052330	4	124	  2.0E-35
NCU04762	PF06775	Seipin	62	320	  1.8E-65
NCU04760	PF10233	Cg6151-P	19	131	  1.8E-40
NCU10905	SM00055	fch_2	17	103	  1.7E-17
NCU10905	PS50133	FCH	13	94	  1.3E+01
NCU10905	PF00611	FCH	17	102	  3.8E-21
NCU10905	PF00018	SH3_1	1093	1141	  5.6E-13
NCU10905	SM00326	SH3_2	1090	1147	  2.3E-15
NCU10905	PS50002	SH3	1087	1147	  1.7E+01
NCU10905	SSF50044	0052732	1088	1147	  3.8E-18
NCU10904	PF01205	UPF0029	291	400	  4.5E-27
NCU10904	SSF54211	0052323	273	405	  5.0E-28
NCU04764	SSF53335	0052182	179	461	  1.0E-20
NCU04766	PF04054	Not1	1725	2095	 1.4E-125
NCU04767	PF05057	DUF676	183	279	  3.1E-06
NCU04767	SSF144083	0053126	1061	1136	  2.1E-07
NCU04767	SSF53474	0053348	189	321	  1.0E-12
NCU04767	PF01544	CorA	1018	1092	  4.1E-07
NCU04768	PF05187	ETF_QO	490	598	  2.5E-46
NCU04768	PS51379	4FE4S_FER_2	605	634	  7.0E+00
NCU04768	SSF51905	0052313	83	542	  2.8E-55
NCU04768	SSF54373	0052927	302	398	  4.6E-37
NCU04768	SSF54862	0053368	543	645	  2.4E-26
NCU04770	PF00352	TBP	81	164	  1.2E-32
NCU04770	PF00352	TBP	169	254	  1.3E-35
NCU04770	SSF55945	0045101	164	256	  2.5E-33
NCU04770	SSF55945	0045101	78	165	  4.9E-33
NCU04771	PF01266	DAO	32	447	  1.6E-53
NCU04771	SSF51905	0052313	29	465	  2.7E-32
NCU04771	SSF54373	0052927	283	409	  3.8E-06
NCU04772	SM00582	558neu5	473	662	  4.6E-04
NCU04772	PS51391	CID	466	665	  2.1E+01
NCU04772	SSF109905	0044340	316	405	  3.4E-18
NCU04773	PF00649	Copper-fist	1	41	  7.9E-18
NCU04773	SM00412	copper1	1	41	  1.3E-20
NCU04773	PS50073	COPPER_FIST_2	1	41	  2.1E+01
NCU04773	SSF57879	0036077	1	43	  1.7E-14
NCU04775	PF10294	Methyltransf_16	63	230	  2.9E-13
NCU04775	SSF53335	0052182	65	248	  1.3E-09
NCU04777	PF02423	OCD_Mu_crystall	111	186	  1.8E-05
NCU04777	SSF51735	0052382	1	497	  4.9E-49
NCU04778	PF00484	Pro_CA	40	191	  3.7E-43
NCU04778	SM00947	Pro_CA_2	33	196	  2.4E-54
NCU04778	SSF53056	0037055	7	206	  3.3E-61
NCU04779	PF01248	Ribosomal_L7Ae	122	214	  2.9E-21
NCU04779	SSF55315	0043564	89	226	  2.9E-32
NCU04780	PF01171	ATP_bind_3	54	234	  4.8E-18
NCU04780	SSF52402	0052363	28	257	  3.0E-51
NCU04782	SSF55729	0052347	579	861	 5.4E-114
NCU04782	PF01853	MOZ_SAS	638	825	  1.7E-80
NCU04782	SM00249	PHD_3	229	284	  1.9E-06
NCU04782	SSF57903	0045116	217	302	  5.9E-07
NCU04782	PS50016	ZF_PHD_2	227	286	  9.1E+00
NCU04783	PF01417	ENTH	15	139	  2.9E-51
NCU04783	SM00726	uim	181	200	  4.7E+01
NCU04783	SM00726	uim	211	230	  2.0E-02
NCU04783	PS50330	UIM	181	200	  9.0E+00
NCU04783	PS50330	UIM	211	230	  1.0E+01
NCU04783	SSF48464	0046653	1	143	  8.1E-51
NCU04783	SM00273	enth_2	16	143	  6.9E-51
NCU04783	PS50942	ENTH	10	143	  3.9E+01
NCU04784	PS51434	NUP_C	894	1030	  4.9E+01
NCU04784	SSF82215	0040175	885	1037	  6.9E-43
NCU04784	PF12110	Nup96	1401	1672	  5.0E-64
NCU04784	PF04096	Nucleoporin2	896	1030	  3.7E-42
NCU04785	PF00646	F-box	25	62	  1.0E-05
NCU04785	SM00256	fbox_2	28	69	  4.9E-05
NCU04785	PS50181	FBOX	22	68	  1.1E+01
NCU04785	SSF81383	0041352	15	88	  1.4E-08
NCU11284	PF00176	SNF2_N	308	645	  2.6E-61
NCU11284	PF00271	Helicase_C	1003	1076	  3.2E-09
NCU11284	SM00490	helicmild6	992	1077	  4.6E-17
NCU11284	PS51194	HELICASE_CTER	964	1137	  1.3E+01
NCU11284	SM00487	ultradead3	301	519	  5.7E-34
NCU11284	PS51192	HELICASE_ATP_BIND_1	324	511	  1.9E+01
NCU11284	SSF52540	0052346	298	550	  9.1E-72
NCU11284	SSF52540	0052346	588	1143	  5.4E-56
NCU04787	PF08164	TRAUB	517	599	  6.9E-32
NCU04789	PF05508	Ran-binding	1	380	 9.3E-118
NCU04790	PF00009	GTP_EFTU	295	515	  5.4E-44
NCU04790	PF03143	GTP_EFTU_D3	614	723	  9.7E-19
NCU04790	PF03144	GTP_EFTU_D2	539	607	  5.3E-07
NCU04790	SSF50447	0052053	518	613	  9.6E-23
NCU04790	SSF50465	0043132	616	725	  8.4E-28
NCU04790	SSF52540	0052346	292	540	  3.2E-62
NCU04791	PF00106	adh_short	27	243	  6.3E-16
NCU04791	SSF51735	0052382	21	326	  4.6E-51
NCU10732	PF00153	Mito_carr	44	130	  3.2E-14
NCU10732	PF00153	Mito_carr	140	233	  2.2E-16
